3.287052417851398234e-01,2.880326087347825914e-01,8.762641178781592766e-01,5.164972592957369768e-01,2.813886148682286370e-01,7.015081741145277050e-01,6.217323600132860228e-01
3.390071091410653548e-01,3.005327453708420138e-01,8.865086815798496334e-01,5.286407892948407072e-01,2.933723627734491357e-01,7.217286808738775372e-01,6.260017335253176274e-01
3.480003237837097085e-01,3.114681236386810936e-01,8.950225110487706193e-01,5.388179383457327720e-01,3.038523136130970581e-01,7.394405245215210920e-01,6.300667232821852703e-01
3.559044980151760962e-01,3.211004502052497434e-01,9.022095871110843435e-01,5.473860054457805324e-01,3.130809181825149889e-01,7.550820932810780040e-01,6.339506787040432023e-01
3.628926784494562741e-01,3.296361980255682056e-01,9.083572571207990665e-01,5.546235397050101046e-01,3.212570895288549555e-01,7.689953129791149422e-01,6.376725643319400838e-01
3.691030781075474998e-01,3.372404371296878201e-01,9.136754937368046781e-01,5.607507032386049861e-01,3.285396915774256854e-01,7.814507958307868041e-01,6.412480266101461268e-01
3.746474305738961563e-01,3.440467140568201909e-01,9.183212961845197420e-01,5.659436447458515707e-01,3.350571442678157430e-01,7.926655104960903531e-01,6.446901567571795555e-01
3.796170488931950304e-01,3.501642342113869266e-01,9.224144048122173700e-01,5.703448407085618399e-01,3.409143898723665522e-01,8.028154457253801057e-01,6.480100467901274142e-01
3.840872927444646256e-01,3.556831673874329414e-01,9.260477347374023172e-01,5.740706633883274623e-01,3.461980292956303717e-01,8.120448479706016132e-01,6.512172018145814256e-01
3.881209113326006266e-01,3.606786240614917038e-01,9.292944892433475657e-01,5.772170048619259530e-01,3.509801657426637189e-01,8.204730677678018225e-01,6.543198505501619522e-01
3.917705788722554150e-01,3.652136750451388525e-01,9.322131235490862533e-01,5.798635147315904792e-01,3.553213200575113251e-01,8.281997072454211350e-01,6.573251825737523868e-01
3.950808414191280260e-01,3.693416724696939601e-01,9.348508805008637346e-01,5.820768336582405889e-01,3.592726692344519468e-01,8.353085410963928537e-01,6.602395319681872987e-01
3.980896285905101140e-01,3.731080535984205304e-01,9.372463555995160789e-01,5.839130891368203846e-01,3.628777846332231771e-01,8.418705389905806191e-01,6.630685212151885555e-01
4.008294395892556539e-01,3.765517570500441780e-01,9.394313886622457366e-01,5.854198421804546193e-01,3.661739956973925625e-01,8.479462208551549196e-01,6.658171752105753738e-01
4.033282825906302493e-01,3.797063452174264109e-01,9.414324797123647670e-01,5.866376204465627575e-01,3.691934700764046284e-01,8.535875107427839392e-01,6.684900125527970527e-01
4.056104253534056348e-01,3.826009016119273909e-01,9.432718630902294787e-01,5.876011364581349428e-01,3.719640766800184073e-01,8.588392095694693529e-01,6.710911193496302829e-01
4.076969999054708138e-01,3.852607540916934137e-01,9.449683323179236538e-01,5.883402636052739165e-01,3.745100809349646287e-01,8.637401751177903320e-01,6.736242094365173516e-01
4.096064933866154778e-01,3.877080621649021674e-01,9.465378806848063764e-01,5.888808240835832208e-01,3.768527091335041046e-01,8.683242750201602966e-01,6.760926739294622623e-01
4.113551493147105109e-01,3.899622972792318176e-01,9.479942038622398703e-01,5.892452295426499065e-01,3.790106097764244231e-01,8.726211620995356633e-01,6.784996223298936924e-01
4.129572978040529918e-01,3.920406381897674208e-01,9.493490980168839410e-01,5.894530054402649100e-01,3.810002332161515071e-01,8.766569095396598010e-01,6.808479168802226145e-01
4.144256290093900619e-01,3.939582984352918427e-01,9.506127779234558872e-01,5.895212228786110842e-01,3.828361460129480198e-01,8.804545345865766315e-01,6.831402014834689895e-01
4.157714208825070701e-01,3.957287991587537523e-01,9.517941332253878617e-01,5.894648563150713949e-01,3.845312927531393532e-01,8.840344329566035553e-01,6.853789262112194303e-01
4.170047299202032098e-01,3.973641976384203467e-01,9.529009364341234356e-01,5.892970814885195585e-01,3.860972153094440751e-01,8.874147412229984599e-01,6.875663682052042258e-01
4.181345517471876105e-01,3.988752797079720969e-01,9.539400129486069746e-01,5.890295248258220484e-01,3.875442374131974899e-01,8.906116407374540245e-01,6.897046496105402325e-01
4.191689569675084437e-01,4.002717225617169472e-01,9.549173809470430374e-01,5.886724732388964876e-01,3.888816207870315900e-01,8.936396138024226277e-01,6.917957530498458629e-01
4.201152066267280771e-01,4.015622331383387755e-01,9.558383672008483600e-01,5.882350514067320457e-01,3.901176978316061583e-01,8.965116606225731477e-01,6.938415350474376186e-01
4.209798507762692044e-01,4.027546662605354655e-01,9.567077035109227134e-01,5.877253722260716851e-01,3.912599848816550319e-01,8.992394838659545364e-01,6.958437377346078367e-01
4.217688129636021355e-01,4.038561259100821310e-01,9.575296074461867590e-01,5.871506650109808989e-01,3.923152792787445997e-01,9.018336463387643942e-01,6.978039991054378888e-01
4.224874629445375396e-01,4.048730523874599085e-01,9.583078502866959614e-01,5.865173851528528992e-01,3.932897429016430357e-01,9.043037062339849275e-01,6.997238620437483680e-01
4.231406794948119332e-01,4.058112976040847419e-01,9.590458144761293546e-01,5.858313082643468173e-01,3.941889743132630519e-01,9.066583335880333827e-01,7.016047823028843666e-01
4.237329048632002548e-01,4.066761903545209056e-01,9.597465424258566635e-01,5.850976112825599929e-01,3.950180712979420861e-01,9.089054109216891941e-01,7.034481355887689524e-01
4.242681921392723599e-01,4.074725930940484853e-01,9.604127781521022422e-01,5.843209425676424429e-01,3.957816852533112550e-01,9.110521205147750212e-01,7.052552238714389077e-01
4.247502465915145020e-01,4.082049514867507889e-01,9.610470029445905560e-01,5.835054826794353611e-01,3.964840686509811807e-01,9.131050203398455301e-01,7.070272810298070532e-01
4.251824618550487100e-01,4.088773377779901241e-01,9.616514660413786331e-01,5.826549972285077761e-01,3.971291165772881659e-01,9.150701103368995559e-01,7.087654779176879583e-01
4.255679517042852966e-01,4.094934888728027911e-01,9.622282111068076738e-01,5.817728829652791811e-01,3.977204031998286538e-01,9.169528904319481644e-01,7.104709269254376736e-01
4.259095780278917553e-01,4.100568398604590437e-01,9.627790991673952359e-01,5.808622080807701593e-01,3.982612138698357618e-01,9.187584114741745855e-01,7.121446861002520556e-01
4.262099755264279199e-01,4.105705536091712737e-01,9.633058285462703374e-01,5.799257475365573455e-01,3.987545734588541779e-01,9.204913200792320671e-01,7.137877628788535933e-01
4.264715735728488166e-01,4.110375469588715136e-01,9.638099522444703027e-01,5.789660141130391624e-01,3.992032714359450285e-01,9.221558982119300030e-01,7.154011174784913329e-01
4.266966156095153284e-01,4.114605139602091066e-01,9.642928931424914474e-01,5.779852857587788328e-01,3.996098841151127790e-01,9.237560982138783849e-01,7.169856659857162251e-01
4.268871763999917412e-01,4.118419465415325553e-01,9.647559573343522654e-01,5.769856297354655217e-01,3.999767944389411856e-01,9.252955738755640480e-01,7.185422831769338048e-01
4.270451774075857410e-01,4.121841529300834250e-01,9.652003458563390703e-01,5.759689239794586468e-01,4.003062096111487111e-01,9.267777080638658349e-01,7.200718051001679942e-01
4.271724005337644847e-01,4.124892741070638746e-01,9.656271650313699162e-01,5.749368760393942512e-01,4.006001768460996648e-01,9.282056373419650397e-01,7.215750314435702695e-01
4.272705004168672049e-01,4.127592985370047707e-01,9.660374356158345499e-01,5.738910398976639904e-01,4.008605974656872517e-01,9.295822739564212345e-01,7.230527277129478181e-01
4.273410154640134850e-01,4.129960753788315952e-01,9.664321009075014235e-01,5.728328309402471730e-01,4.010892395423228951e-01,9.309103255137581856e-01,7.245056272377627948e-01
4.273853777654296193e-01,4.132013263576763684e-01,9.668120339495138715e-01,5.717635393022715284e-01,4.012877492595825490e-01,9.321923126246155489e-01,7.259344330226699116e-01
4.274049220211234568e-01,4.133766564532142529e-01,9.671780439458395051e-01,5.706843417863630696e-01,4.014576611397627226e-01,9.334305847559510871e-01,7.273398194596101263e-01
4.274008935921699281e-01,4.135235635392578435e-01,9.675308819869853361e-01,5.695963125234545510e-01,4.016004072674032033e-01,9.346273344998085042e-01,7.287224339136858520e-01
4.273744557749737938e-01,4.136434470925407503e-01,9.678712461709155779e-01,5.685004325239791934e-01,4.017173256217707600e-01,9.357846104399156761e-01,7.300828981946058116e-01
4.273266963841764188e-01,4.137376160734456687e-01,9.681997861923565818e-01,5.673975982477723612e-01,4.018096676166603709e-01,9.369043287740702608e-01,7.314218099239602200e-01
4.272586337192915140e-01,4.138072960687128599e-01,9.685171074637284327e-01,5.662886293046252018e-01,4.018786049338258226e-01,9.379882838302625592e-01,7.327397438077595249e-01
4.271712219809551403e-01,4.138536357751272377e-01,9.688237748224958201e-01,5.651742753832832422e-01,4.019252357256353214e-01,9.390381575973061334e-01,7.340372528223585435e-01
4.270653561947355126e-01,4.138777128936541039e-01,9.691203158725241185e-01,5.640552224944966886e-01,4.019505902534888375e-01,9.400555283759038927e-01,7.353148693211951636e-01
4.269418766935891840e-01,4.138805394952578820e-01,9.694072240008789754e-01,5.629320986032414487e-01,4.019556360206408829e-01,9.410418786433019100e-01,7.365731060689632015e-01
4.268015732040354449e-01,4.138630669124321870e-01,9.696849611062283714e-01,5.618054787160704500e-01,4.019412824511469084e-01,9.419986022135642401e-01,7.378124572091580013e-01
4.266451885760164098e-01,4.138261902043243734e-01,9.699539600704812914e-01,5.606758894817981398e-01,4.019083851607808677e-01,9.429270107658910272e-01,7.390333991703459393e-01
4.264734221917881873e-01,4.137707522378130109e-01,9.702146270013921603e-01,5.595438133567347538e-01,4.018577498604758436e-01,9.438283398050200113e-01,7.402363915159976271e-01
4.262869330853127359e-01,4.136975474222303606e-01,9.704673432704941094e-01,5.584096923798412826e-01,4.017901359283663210e-01,9.447037541104472691e-01,7.414218777422489914e-01
4.260863428001038233e-01,4.136073251312136212e-01,9.707124673678060311e-01,5.572739315979062802e-01,4.017062596824855780e-01,9.455543527248290170e-01,7.425902860275495065e-01
4.258722380104770222e-01,4.135007928415602163e-01,9.709503365922329543e-01,5.561369021763394871e-01,4.016067973827134874e-01,9.463811735263379932e-01,7.437420299377957011e-01
4.256451729284610463e-01,4.133786190157363594e-01,9.711812685943783663e-01,5.549989442271811013e-01,4.014923879874783830e-01,9.471851974248505224e-01,7.448775090902134410e-01
4.254056715162950475e-01,4.132414357518867098e-01,9.714055627865733067e-01,5.538603693824515339e-01,4.013636356880415645e-01,9.479673522175405820e-01,7.459971097789758199e-01
4.251542295223346146e-01,4.130898412226797212e-01,9.716235016332558372e-01,5.527214631378714049e-01,4.012211122407771113e-01,9.487285161356636687e-01,7.471012055652687112e-01
4.248913163563862172e-01,4.129244019221516293e-01,9.718353518333684438e-01,5.515824869893161120e-01,4.010653591157879450e-01,9.494695211109706046e-01,7.481901578342934345e-01
4.246173768188341580e-01,4.127456547377392204e-01,9.720413654051655028e-01,5.504436803819596769e-01,4.008968894783077608e-01,9.501911557872553260e-01,7.492643163214843804e-01
