5.015000000000000000e+07,5.221500000000000000e+07,8.279463613724018956e+00
5.015000000000000000e+07,5.221500000000000000e+07,7.728442549954001706e+00
5.015000000000000000e+07,5.221500000000000000e+07,7.243030002753554797e+00
5.015000000000000000e+07,5.221500000000000000e+07,6.812194446075055865e+00
5.015000000000000000e+07,5.221500000000000000e+07,6.427245595993203331e+00
5.015000000000000000e+07,5.221500000000000000e+07,6.081244555477451463e+00
5.015000000000000000e+07,5.221500000000000000e+07,5.768583745986767042e+00
5.015000000000000000e+07,5.221500000000000000e+07,5.484682216945519606e+00
5.015000000000000000e+07,5.221500000000000000e+07,5.225760978397258505e+00
5.015000000000000000e+07,5.221500000000000000e+07,4.988674864223756167e+00
5.015000000000000000e+07,5.221500000000000000e+07,4.770784998203280836e+00
5.015000000000000000e+07,5.221500000000000000e+07,4.569860865626163893e+00
5.015000000000000000e+07,5.221500000000000000e+07,4.384004270582451568e+00
5.015000000000000000e+07,5.221500000000000000e+07,4.211589677074075055e+00
5.015000000000000000e+07,5.221500000000000000e+07,4.051216958056548023e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.901673642285836241e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.761904503632823360e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.630986878989752142e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.508110493982100841e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.392560864255801167e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.283705554134109583e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.180982734724388195e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.083891604688022259e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.991984329212598048e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.904859223660450240e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.822154963280314899e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.743545643182142335e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.668736546380197083e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.597460504256230429e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.529474754891927191e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.464558221583780018e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.402509147406971302e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.343143032644644297e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.286290830789307282e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.231797366075564337e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.179519941446415476e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.129327110746873863e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.081097592980860611e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.034719309821564348e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.990088530358953944e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.947109109403456495e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.905691807623817846e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.865753683446136346e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.827217548033527983e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.790011475845461941e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.754068364278069891e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.719325536740716531e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.685724384254155828e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.653210041280409826e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.621731092032571375e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.591239303974604447e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.561689385621163106e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.533038766093091532e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.505247394184067167e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.478277554954628537e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.452093702096909800e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.426662304511719048e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.401951705713015750e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.377931994826933959e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.354574888085956053e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.331853619836378622e+00
