1.704778539430075511e+07,4.159481768072867393e+07,1.204426994875108004e+08,7.465382849725975096e+07
1.717556026241718605e+07,4.190681751879245043e+07,1.202838826305891871e+08,7.429776025146706402e+07
1.730370305668587610e+07,4.221967068572592735e+07,1.201309233194334507e+08,7.394884318699602783e+07
1.743222310204373300e+07,4.253340103578221798e+07,1.199836660020534992e+08,7.360684804825633764e+07
1.756112961832081154e+07,4.284803212500035763e+07,1.198419619448343515e+08,7.327155522536201775e+07
1.769043172693045437e+07,4.316358722962522507e+07,1.197056688638854623e+08,7.294275421887926757e+07
1.782013845721214265e+07,4.348008936355763674e+07,1.195746505804249048e+08,7.262024313946630061e+07
1.795025875244859606e+07,4.379756129489976168e+07,1.194487766983481050e+08,7.230382823971514404e+07
1.808080147557666153e+07,4.411602556164675951e+07,1.193279223023115993e+08,7.199332347572912276e+07
1.821177541461010650e+07,4.443550448658192158e+07,1.192119676747867465e+08,7.168855009619438648e+07
1.834318928779055178e+07,4.475602019141590595e+07,1.191007980306789875e+08,7.138933625688429177e+07
1.847505174848293141e+07,4.507759461022073030e+07,1.189943032682233453e+08,7.109551665870895982e+07
1.860737138982818648e+07,4.540024950219333172e+07,1.188923777349807024e+08,7.080693220759409666e+07
1.874015674916753545e+07,4.572400646378892660e+07,1.187949200078384876e+08,7.052342969458581507e+07
1.887341631224907935e+07,4.604888694025665522e+07,1.187018326860288978e+08,7.024486149473986030e+07
1.900715851722875237e+07,4.637491223660939932e+07,1.186130221962404251e+08,6.997108528343737125e+07
1.914139175847479329e+07,4.670210352805864811e+07,1.185283986089811921e+08,6.970196376891015470e+07
1.927612439018551633e+07,4.703048186993485689e+07,1.184478754654150605e+08,6.943736443981790543e+07
1.941136472982858866e+07,4.736006820712643862e+07,1.183713696139498949e+08,6.917715932684010267e+07
1.954712106140967458e+07,4.769088338305217028e+07,1.182988010559120774e+08,6.892122477730163932e+07
1.968340163857603446e+07,4.802294814818942547e+07,1.182300927997003794e+08,6.866944124193264544e+07
1.982021468756469712e+07,4.835628316817951202e+07,1.181651707228418589e+08,6.842169307294876873e+07
