5.013826317018503786e-01,4.746261313134511606e-01,9.466345686974053653e-01,6.612286965949534245e-01,4.617422154326298323e-01,8.849363140401036443e-01,7.376757881869787647e-01
5.025664701790351074e-01,4.755076334252186232e-01,9.461586907216930076e-01,6.623217781144076222e-01,4.626227009410326940e-01,8.840188510325038829e-01,7.382337932099626299e-01
5.037057155765803929e-01,4.763462374671069144e-01,9.456836059957038909e-01,6.633667330193880884e-01,4.634614655448354159e-01,8.831052321809053085e-01,7.387782172301614603e-01
5.048023172699558359e-01,4.771438090463295256e-01,9.452092288854624380e-01,6.643657883277193088e-01,4.642603232117133993e-01,8.821952582408598698e-01,7.393096173663642467e-01
5.058581014238838769e-01,4.779020950519750621e-01,9.447354776107794727e-01,6.653210249037641022e-01,4.650209725506024849e-01,8.812887400281576022e-01,7.398285173019497618e-01
5.068747809435265594e-01,4.786227332737404416e-01,9.442622739738676385e-01,6.662343895996933885e-01,4.657450061536966834e-01,8.803854977102197887e-01,7.403354098851863130e-01
5.078539644530850605e-01,4.793072610784313015e-01,9.437895431112838240e-01,6.671077061830474886e-01,4.664339190236377330e-01,8.794853601595239434e-01,7.408307594827735487e-01
5.087971644128702620e-01,4.799571232520014608e-01,9.433172132668055099e-01,6.679426851918218722e-01,4.670891161905015854e-01,8.785881643626116677e-01,7.413150041141032265e-01
5.097058044714557479e-01,4.805736791008630715e-01,9.428452155831312798e-01,6.687409328396197727e-01,4.677119196095642084e-01,8.776937548789893739e-01,7.417885573902420759e-01
5.105812261371938110e-01,4.811582088942233937e-01,9.423734839105415428e-01,6.695039590775413441e-01,4.683035744192010075e-01,8.768019833449292033e-01,7.422518102786078709e-01
5.114246948427783046e-01,4.817119197189095869e-01,9.419019546308708968e-01,6.702331849058287272e-01,4.688652546282959799e-01,8.759127080177182556e-01,7.427051327117606405e-01
5.122374054674674326e-01,4.822359508093336244e-01,9.414305664953255270e-01,6.709299490166606983e-01,4.693980682939752902e-01,8.750257933564539181e-01,7.431488750564874124e-01
5.130204873737209681e-01,4.827313784076218139e-01,9.409592604748464595e-01,6.715955138394246182e-01,4.699030622430808157e-01,8.741411096358880917e-01,7.435833694574413011e-01
5.137750090082451315e-01,4.831992202023652760e-01,9.404879796218559296e-01,6.722310710511638643e-01,4.703812263844327490e-01,8.732585325902250117e-01,7.440089310679349754e-01
5.145019821115572878e-01,4.836404393887440145e-01,9.400166689423526956e-01,6.728377466073843793e-01,4.708334976533750105e-01,8.723779430841136495e-01,7.444258591790297030e-01
5.152023655751025721e-01,4.840559483878425495e-01,9.395452752774293703e-01,6.734166053419712306e-01,4.712607636253373089e-01,8.714992268083547877e-01,7.448344382568204969e-01
5.158770689804895726e-01,4.844466122586458812e-01,9.390737471933795488e-01,6.739686551792742897e-01,4.716638658309105225e-01,8.706222739981278602e-01,7.452349388966837962e-01
5.165269558515948045e-01,4.848132518325027895e-01,9.386020348796592083e-01,6.744948509966086636e-01,4.720436028013670904e-01,8.697469791717584719e-01,7.456276187023250790e-01
5.171528466467405494e-01,4.851566465963877972e-01,9.381300900539973897e-01,6.749960981709043351e-01,4.724007328701946284e-01,8.688732408881969516e-01,7.460127230966100420e-01
5.177555215155871249e-01,4.854775373488571799e-01,9.376578658741387962e-01,6.754732558400685649e-01,4.727359767538322766e-01,8.680009615217575414e-01,7.463904860703761690e-01
5.183357228420466534e-01,4.857766286492680718e-01,9.371853168555385194e-01,6.759271399053264906e-01,4.730500199316036158e-01,8.671300470524395676e-01,7.467611308748794974e-01
5.188941575931098615e-01,4.860545910795709412e-01,9.367123987946497365e-01,6.763585257991391320e-01,4.733435148435704565e-01,8.662604068707612237e-01,7.471248706627975356e-01
5.194314994907478500e-01,4.863120633352491784e-01,9.362390686972794640e-01,6.767681510397991484e-01,4.736170829224341516e-01,8.653919535957929066e-01,7.474819090823621170e-01
5.199483910226474492e-01,4.865496541606652015e-01,9.357652847116368910e-01,6.771567175920729653e-01,4.738713164742689443e-01,8.645246029053785808e-01,7.478324408286080027e-01
5.204454453057992813e-01,4.867679441423735653e-01,9.352910060657024793e-01,6.775248940510891771e-01,4.741067804212835135e-01,8.636582733775579612e-01,7.481766521554171767e-01
5.209232478156397006e-01,4.869674873726855813e-01,9.348161930085880922e-01,6.778733176650235670e-01,4.743240139185279647e-01,8.627928863423408590e-01,7.485147213516393228e-01
5.213823579921257334e-01,4.871488129944904211e-01,9.343408067555819541e-01,6.782025962104836214e-01,4.745235318552317727e-01,8.619283657430009127e-01,7.488468191842543309e-01
5.218233107330947362e-01,4.873124266373409785e-01,9.338648094366072128e-01,6.785133097332322061e-01,4.747058262505050585e-01,8.610646380062103589e-01,7.491731093112737883e-01
5.222466177841960100e-01,4.874588117537838050e-01,9.333881640478381980e-01,6.788060121655474788e-01,4.748713675521085698e-01,8.602016319203105166e-01,7.494937486668203919e-01
5.226527690338713672e-01,4.875884308641258436e-01,9.329108344062496672e-01,6.790812328305332324e-01,4.750206058462653758e-01,8.593392785211503293e-01,7.498088878205937391e-01
5.230422337210193229e-01,4.877017267170172254e-01,9.324327851068867634e-01,6.793394778426506964e-01,4.751539719856661126e-01,8.584775109849284158e-01,7.501186713137290019e-01
5.234154615622972351e-01,4.877991233725678666e-01,9.319539814826615087e-01,6.795812314128801823e-01,4.752718786422061026e-01,8.576162645275305918e-01,7.504232379728953406e-01
5.237728838053988811e-01,4.878810272141226867e-01,9.314743895665065221e-01,6.798069570662027550e-01,4.753747212903960406e-01,8.567554763099199944e-01,7.507227212042754116e-01
5.241149142140411055e-01,4.879478278942321334e-01,9.309939760557188748e-01,6.800170987783095145e-01,4.754628791268230015e-01,8.558950853491417154e-01,7.510172492689625168e-01
5.244419499899146686e-01,4.879998992198937846e-01,9.305127082783486436e-01,6.802120820378743105e-01,4.755367159306013169e-01,8.550350324345630249e-01,7.513069455411640618e-01
5.247543726363832484e-01,4.880375999816844446e-01,9.300305541614974914e-01,6.803923148401634924e-01,4.755965808692885766e-01,8.541752600489912473e-01,7.515919287504642110e-01
5.250525487682986547e-01,4.880612747310001387e-01,9.295474822014005989e-01,6.805581886172171746e-01,4.756428092543714126e-01,8.533157122943466621e-01,7.518723132093263484e-01
5.253368308719333912e-01,4.880712545092653065e-01,9.290634614351783727e-01,6.807100791094143899e-01,4.756757232500724575e-01,8.524563348215863368e-01,7.521482090268837295e-01
5.256075580186918561e-01,4.880678575326461432e-01,9.285784614141513460e-01,6.808483471827988520e-01,4.756956325389056217e-01,8.515970747646003369e-01,7.524197223100053122e-01
5.258650565359561657e-01,4.880513898355059998e-01,9.280924521786234616e-01,6.809733395961951041e-01,4.757028349471310036e-01,8.507378806778347347e-01,7.526869553525186163e-01
5.261096406381429169e-01,4.880221458755703012e-01,9.276054042340404759e-01,6.810853897217734598e-01,4.756976170329936804e-01,8.498787024773938326e-01,7.529500068134331592e-01
5.263416130208068422e-01,4.879804091035382929e-01,9.271172885284445497e-01,6.811848182224617965e-01,4.756802546403992582e-01,8.490194913854189895e-01,7.532089718848984372e-01
5.265612654203869480e-01,4.879264524996437813e-01,9.266280764311469742e-01,6.812719336892851807e-01,4.756510134204585682e-01,8.481601998775286644e-01,7.534639424506118788e-01
5.267688791419928851e-01,4.878605390794780727e-01,9.261377397125487576e-01,6.813470332414898190e-01,4.756101493231552069e-01,8.473007816331519226e-01,7.537150072353122621e-01
5.269647255574450018e-01,4.877829223712088491e-01,9.256462505250460104e-01,6.814104030920836719e-01,4.755579090612021553e-01,8.464411914885665578e-01,7.539622519459527883e-01
5.271490665755869109e-01,4.876938468661420889e-01,9.251535813849584011e-01,6.814623190811794906e-01,4.754945305479786888e-01,8.455813853924990520e-01,7.542057594050973757e-01
5.273221550867757124e-01,4.875935484444625101e-01,9.246597051554272806e-01,6.815030471794085720e-01,4.754202433113363102e-01,8.447213203641309454e-01,7.544456096770552067e-01
5.274842353832647213e-01,4.874822547778063786e-01,9.241645950302319612e-01,6.815328439634199542e-01,4.753352688848742069e-01,8.438609544533813844e-01,7.546818801872134941e-01
5.276355435571082886e-01,4.873601857102364820e-01,9.236682245184784090e-01,6.815519570654084980e-01,4.752398211782143389e-01,8.430002467033391733e-01,7.549146458350048938e-01
5.277763078770556504e-01,4.872275536190330825e-01,9.231705674301160514e-01,6.815606255983790440e-01,4.751341068276470070e-01,8.421391571147229804e-01,7.551439791009147973e-01
5.279067491458406813e-01,4.870845637566557085e-01,9.226715978622441749e-01,6.815590805588299661e-01,4.750183255284605166e-01,8.412776466122798835e-01,7.553699501478909895e-01
5.280270810391257674e-01,4.869314145750890943e-01,9.221712901861721656e-01,6.815475452083161745e-01,4.748926703501391566e-01,8.404156770129980192e-01,7.555926269175130550e-01
5.281375104273117183e-01,4.867682980337385557e-01,9.216696190351985063e-01,6.815262354353275320e-01,4.747573280355606440e-01,8.395532109960619493e-01,7.558120752212383886e-01
5.282382376813168356e-01,4.865953998919403944e-01,9.211665592930829982e-01,6.814953600987745386e-01,4.746124792852170482e-01,8.386902120744610389e-01,7.560283588270126920e-01
5.283294569633314453e-01,4.864128999870518388e-01,9.206620860831751241e-01,6.814551213542601182e-01,4.744582990274175960e-01,8.378266445681644692e-01,7.562415395415480468e-01
