5.015000000000000000e+07,5.221500000000000000e+07,1.789100088481541118e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.837711872858344808e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.880649838840002808e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.919649019623813846e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.955720713703958502e+00
5.015000000000000000e+07,5.221500000000000000e+07,1.989513679414632641e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.021472716767865219e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.051918095634694961e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.081089262415170893e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.109170658303211265e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.136307842085176656e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.162618019597695174e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.188197178845281421e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.213125077036941502e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.237468819324407221e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.261285485930334183e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.284624099232879679e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.307527122464826164e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.330031619274909982e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.352170163304005523e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.373971560522313062e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.395461429292265354e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.416662670908044763e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.437595854820270969e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.458279536682165034e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.478730522971869021e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.498964092740854070e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.518994184664569147e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.538833555792949781e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.558493917051400057e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.577986049512529299e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.597319904663811130e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.616504691276139827e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.635548950993750417e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.654460624379427092e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.673247108844202025e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.691915309644413057e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.710471684930941816e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.728922285674616699e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.747272791160330296e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.765528540634765164e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.783694561603594408e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.801775595200396651e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.819776118988190472e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.837700367503140697e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.855552350806943362e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.873335871278090536e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.891054538841452359e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.908711784809525192e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.926310874486492963e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.943854918667182741e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.961346884146679237e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.978789603342401282e+00
5.015000000000000000e+07,5.221500000000000000e+07,2.996185783118221924e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.013538012889859008e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.030848772081539355e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.048120436996140992e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.065355287154049257e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.082555511149972727e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.099723212071610057e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.116860412519549595e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.133969059263530976e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.151051027566603491e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.168108125206273940e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.185142096216307728e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.202154624375429304e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.219147336460621567e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.236121805285905317e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.253079552542899044e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.270022051458964185e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.286950729286933992e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.303866969639336570e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.320772114678801845e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.337667467175371883e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.354554292440417029e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.371433820146121363e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.388307246038805953e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.405175733553417405e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.422040415336216501e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.438902394681928598e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.455762746891199555e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.472622520553690695e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.489482738761803482e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.506344400259564953e+00
5.015000000000000000e+07,5.221500000000000000e+07,3.523208480530858111e+00
