5.507969464171161462e+02,9.260866382995995849e+00,5.600578128001121740e+02
5.534328694599590790e+02,9.260225584861007775e+00,5.626930950448200974e+02
5.560838586054026109e+02,9.259838016648860304e+00,5.653436966220514250e+02
5.587499342621716778e+02,9.259697817498052430e+00,5.680096320796697000e+02
5.614311223702597999e+02,9.259799386869895343e+00,5.706909217571296722e+02
5.641274541307036543e+02,9.260137370779741417e+00,5.733875915014833708e+02
5.668389657539210020e+02,9.260706648897311766e+00,5.760996724028183280e+02
5.695656982250922056e+02,9.261502322450823499e+00,5.788272005475430433e+02
5.723076970852416707e+02,9.262519702875341210e+00,5.815702167881170226e+02
5.750650122267613824e+02,9.263754301150941117e+00,5.843287665279123075e+02
5.778376977022218171e+02,9.265201817779962212e+00,5.871028995200017562e+02
5.806258115454273820e+02,9.266858133357740002e+00,5.898926696787850688e+02
5.834294156037279890e+02,9.268719299693882974e+00,5.926981349034218738e+02
5.862485753807155788e+02,9.270781531445461354e+00,5.955193569121610153e+02
5.890833598884541971e+02,9.273041198225666193e+00,5.983564010866798526e+02
5.919338415084979488e+02,9.275494817154939398e+00,6.012093363256528846e+02
5.948000958609723057e+02,9.278139045823529329e+00,6.040782349067958421e+02
5.976822016810598370e+02,9.280970675637236766e+00,6.069631723566971004e+02
6.005802407023116984e+02,9.283986625520149971e+00,6.098642273278318271e+02
